Dato,Tid,Globalstraling,Solskinstid,Lufttemperatur,"Relativ luftfuktighet",Vindretning,Vindstyrke,Lufttrykk,Vindkast
2020-05-29,02:50,6.8,0,6.9,9999.99,137,0.7,1025.6,1.2
2020-05-29,03:00,9.3,0,6.8,9999.99,131,1,1025.6,1.5
2020-05-29,03:10,12,0,6.7,9999.99,138,0.9,1025.6,1.2
2020-05-29,03:20,14.8,0,6.6,9999.99,137,0.8,1025.6,1.2
2020-05-29,03:30,17.7,0,6.6,9999.99,139,1,1025.6,1.5
2020-05-29,03:40,20.6,0,6.6,9999.99,148,1,1025.5,1.2
2020-05-29,03:50,23.5,0,6.7,9999.99,130,1,1025.5,1.5
2020-05-29,04:00,26.1,0,6.6,9999.99,137,0.9,1025.5,1.5
2020-05-29,04:10,28.9,0,6.6,9999.99,138,1.2,1025.5,2.1
2020-05-29,04:20,51.1,3,6.7,9999.99,147,1,1025.5,1.8
2020-05-29,04:30,134.6,10,6.8,9999.99,123,0.5,1025.6,0.9
2020-05-29,04:40,151.4,10,7.6,9999.99,110,0.2,1025.6,0.6
2020-05-29,04:50,169.5,10,8.3,97,113,0.5,1025.6,0.9
2020-05-29,05:00,188.1,10,8.6,95,122,0.4,1025.6,1.2
2020-05-29,05:10,207.1,10,9.7,90,116,0.2,1025.6,0.6
2020-05-29,05:20,226.7,10,9.3,85,100,0.5,1025.5,1.2
2020-05-29,05:30,247.5,10,9.4,88,130,0.6,1025.5,1.5
2020-05-29,05:40,268.3,10,9.9,87,124,0.5,1025.5,1.2
2020-05-29,05:50,287.3,10,10.2,86,117,0.5,1025.5,1.2
2020-05-29,06:00,307.6,10,10.5,81,116,0.5,1025.5,1.2
2020-05-29,06:10,329.4,10,10.7,79,112,0.6,1025.5,1.2
2020-05-29,06:20,350.8,10,10.9,77,98,0.7,1025.3,1.5
2020-05-29,06:30,370.4,10,10.6,78,126,1,1025.3,1.8
2020-05-29,06:40,390.3,10,11.6,75,117,0.7,1025.3,1.5
2020-05-29,06:50,409.1,10,12.5,70,103,0.6,1025.5,1.8
2020-05-29,07:00,427.1,10,13.1,67,128,0.5,1025.5,1.2
2020-05-29,07:10,449,10,11.4,70,6,1.3,1025.5,3
2020-05-29,07:20,470.3,10,11.7,72,3,1.6,1025.5,3
2020-05-29,07:30,492.9,10,12.1,71,337,1.3,1025.5,2.4
2020-05-29,07:40,515.7,10,12.3,66,325,1.3,1025.5,2.7
2020-05-29,07:50,534.9,10,12.8,57,354,1.1,1025.5,2.7
2020-05-29,08:00,553,10,12.9,55,331,1.5,1025.5,2.4
2020-05-29,08:10,569.9,10,13.6,55,339,0.9,1025.5,2.4
2020-05-29,08:20,588.4,10,13.5,57,319,1.4,1025.5,2.4
2020-05-29,08:30,605.7,10,13.6,55,339,1.4,1025.5,2.7
2020-05-29,08:40,621.4,10,13.6,53,327,1.7,1025.3,2.7
2020-05-29,08:50,636.9,10,14.1,52,332,1.6,1025.3,3.3
2020-05-29,09:00,653,10,14.1,47,332,1.4,1025.3,3.3
2020-05-29,09:10,666.3,10,14.1,43,337,1.6,1025.1,3.3
2020-05-29,09:20,678.6,10,14.5,44,328,1.9,1025.1,2.7
2020-05-29,09:30,690.5,10,14.3,46,350,1.9,1025.5,3.6
2020-05-29,09:40,703.4,10,14.8,46,356,1.9,1025.3,3.9
2020-05-29,09:50,714.2,10,14.5,47,349,2.1,1025.3,3.3
2020-05-29,10:00,724,10,14.7,49,351,2.2,1025.1,3.6
2020-05-29,10:10,733.4,10,14.7,48,342,2.4,1025.3,4.2
2020-05-29,10:20,741.4,10,15,47,332,2.1,1025.3,3.6
2020-05-29,10:30,750,10,14.8,46,310,2.2,1025.1,4.5
2020-05-29,10:40,757.7,10,15,46,324,3,1025,5.1
2020-05-29,10:50,762.2,10,15.3,45,329,2.9,1025.1,4.8
2020-05-29,11:00,764.9,10,15.9,45,330,2.5,1024.6,4.5
2020-05-29,11:10,769.3,10,15.8,47,338,2.6,1024.6,4.2
2020-05-29,11:20,772,10,15.8,48,319,2.7,1024.6,5.1
2020-05-29,11:30,773.2,10,16,47,339,3.1,1024.6,5.1
2020-05-29,11:40,774.9,10,15.8,46,337,3.1,1024.8,4.8
2020-05-29,11:50,774.4,10,16.4,48,329,3,1024.8,5.4
2020-05-29,12:00,774,10,16.1,48,326,2.8,1024.3,4.5
2020-05-29,12:10,771,10,16.1,49,329,3.2,1024.6,5.4
2020-05-29,12:20,770.8,10,16,49,301,3.5,1024.6,5.4
2020-05-29,12:30,763.7,10,16.2,50,295,3.5,1024.4,5.7
2020-05-29,12:40,758.8,10,15.8,51,317,3.7,1024.6,5.4
2020-05-29,12:50,753.4,10,15.9,51,318,3.7,1024.6,5.7
2020-05-29,13:00,747,10,15.8,52,320,4.4,1024.3,6.3
2020-05-29,13:10,738.2,10,16,53,317,3.9,1024.3,6
2020-05-29,13:20,720.2,10,16.1,52,321,3.5,1024.3,6.3
2020-05-29,13:30,712.1,10,16,52,315,3.4,1024.4,5.4
2020-05-29,13:40,705.8,10,16.3,52,325,3.3,1024.1,5.4
2020-05-29,13:50,694.2,10,16,52,333,3.6,1024.1,5.1
2020-05-29,14:00,685,10,16.3,52,331,3.4,1024.4,5.1
2020-05-29,14:10,680.7,10,16.4,52,322,3.4,1024.1,5.4
2020-05-29,14:20,564.9,10,16.3,52,316,3.5,1024.3,5.1
2020-05-29,14:30,604.6,10,16,52,323,3.7,1024.1,6
2020-05-29,14:40,624.5,10,16.2,53,312,3.2,1024.4,5.1
2020-05-29,14:50,604.8,10,16.1,53,305,3,1024.1,5.1
2020-05-29,15:00,588.6,10,16.1,52,307,3,1024.1,5.1
2020-05-29,15:10,553.1,10,16,52,339,3.4,1023.9,5.4
2020-05-29,15:20,529,10,16.4,52,336,3.4,1023.9,5.4
2020-05-29,15:30,510.7,10,16.3,52,322,3.4,1023.9,5.4
2020-05-29,15:40,512.9,10,16.9,53,320,3.3,1024.1,5.4
2020-05-29,15:50,484.8,10,16.4,53,312,3,1024.1,5.1
2020-05-29,16:00,453.7,10,16.5,52,317,3.1,1024.1,4.8
2020-05-29,16:10,432.9,10,16.9,53,311,2.8,1024.1,4.5
2020-05-29,16:20,422.5,10,16.6,52,315,3.2,1023.9,5.7
2020-05-29,16:30,396.5,10,16.6,52,322,3.1,1023.9,5.4
2020-05-29,16:40,378,10,16.6,52,315,2.9,1023.9,4.5
2020-05-29,16:50,348.7,10,16.5,51,324,2.7,1023.9,4.2
2020-05-29,17:00,338,10,16.3,51,326,2.6,1023.9,4.5
2020-05-29,17:10,313.5,10,16.5,53,330,3,1023.8,5.1
2020-05-29,17:20,289.2,10,16.4,53,319,2.9,1024.1,4.2
2020-05-29,17:30,275,10,16,53,310,3.1,1023.9,4.5
2020-05-29,17:40,247.6,10,16.2,54,313,3.5,1023.9,5.1
2020-05-29,17:50,253.3,10,16.2,53,322,2.8,1023.9,4.8
2020-05-29,18:00,232.1,10,16.2,55,306,2.8,1023.9,4.8
2020-05-29,18:10,213,10,16,54,302,2.5,1023.9,4.8
2020-05-29,18:20,193.8,10,16,53,317,2.4,1023.9,4.5
2020-05-29,18:30,167.2,10,16,54,310,2.5,1023.9,4.5
2020-05-29,18:40,165.3,10,16.1,54,308,2,1023.9,3.3
2020-05-29,18:50,146.8,10,15.9,53,304,2.3,1023.9,4.5
2020-05-29,19:00,127.5,10,15.7,54,300,2.8,1023.9,4.2
2020-05-29,19:10,110.4,10,16,55,308,2.2,1023.9,3.6
2020-05-29,19:20,90.2,10,15.7,56,319,2.2,1023.8,3.6
2020-05-29,19:30,72.3,10,15.2,58,304,2.3,1023.9,3.9
2020-05-29,19:40,56.9,10,15.1,60,305,2.6,1024.1,4.5
2020-05-29,19:50,42.9,10,14.9,64,300,2.5,1024.1,3.9
2020-05-29,20:00,27,10,14.9,65,314,2.1,1024.1,3.9
2020-05-29,20:10,14.4,0.7,14.8,65,310,1.5,1024.1,2.4
2020-05-29,20:20,6.9,0,14.8,63,325,1.4,1024.1,2.7
2020-05-29,20:30,3.4,0,14.6,64,329,1.6,1024.3,2.4
2020-05-29,20:40,1.7,0,14.5,66,321,1.4,1024.3,2.4
2020-05-29,20:50,-0.1,0,14.4,66,328,1.4,1024.3,2.1
2020-05-29,21:00,-1,0,14.1,71,321,0.8,1024.3,1.8
2020-05-29,21:10,-1.4,0,14.1,69,325,1.3,1024.3,2.1
2020-05-29,21:20,-2.2,0,13.9,69,302,1,1024.3,2.1
2020-05-29,21:30,-3,0,13.7,71,336,0.9,1024.3,1.8
2020-05-29,21:40,-2.6,0,13.5,74,348,0.7,1024.3,1.5
2020-05-29,21:50,-2.5,0,13.4,76,334,0.9,1024.3,1.5
2020-05-29,22:00,-2.5,0,13.1,78,349,0.5,1024.3,1.2
2020-05-29,22:10,-3.1,0,12.8,80,331,0.7,1024.3,1.5
2020-05-29,22:20,-2.1,0,12.6,83,4,0.4,1024.1,0.9
2020-05-29,22:30,-2.4,0,12.7,81,295,0.6,1024.3,1.2
2020-05-29,22:40,-2.3,0,12.6,85,312,0.4,1024.3,1.2
2020-05-29,22:50,-1.7,0,12.3,85,320,0.3,1024.3,1.2
2020-05-29,23:00,-1.6,0,12.4,86,282,0.6,1024.1,0.9
2020-05-29,23:10,-2,0,12.2,87,267,0.6,1024.1,1.2
2020-05-29,23:20,-1.9,0,12.1,89,269,0.3,1024.1,0.6
2020-05-29,23:30,-2.1,0,12,90,273,0.5,1024.1,0.9
2020-05-29,23:40,-1.4,0,11.8,91,275,0.2,1024.1,0.9
2020-05-29,23:50,-1.1,0,11.7,92,294,0.5,1024.3,1.2
2020-05-30,00:00,-0.9,0,11.8,94,279,1,1024.3,1.5
2020-05-30,00:10,-1.8,0,11.6,94,278,0.8,1024.3,1.2
2020-05-30,00:20,-2.2,0,11,92,268,0.5,1024.3,0.9
2020-05-30,00:30,-1.9,0,10.9,95,219,0.4,1024.4,0.6
2020-05-30,00:40,-1.4,0,10.8,94,154,0.3,1024.4,0.9
2020-05-30,00:50,-1.5,0,11.1,90,132,0.6,1024.4,1.2
2020-05-30,01:00,-1.2,0,11.1,93,131,0.5,1024.4,0.6
2020-05-30,01:10,-1.2,0,10.9,91,137,0.6,1024.4,0.9
2020-05-30,01:20,-1.4,0,10.8,94,143,0.6,1024.4,1.2
2020-05-30,01:30,-1.3,0,10.8,93,139,0.9,1024.4,1.2
2020-05-30,01:40,-1.2,0,10.4,92,145,0.8,1024.4,1.2
2020-05-30,01:50,-1.2,0,10.6,89,135,0.8,1024.4,1.2
2020-05-30,02:00,-0.4,0,10.5,93,139,0.5,1024.6,0.9
2020-05-30,02:10,0.3,0,10.3,94,141,0.9,1024.6,1.5
2020-05-30,02:20,1,0,10.3,93,135,0.5,1024.6,0.9
2020-05-30,02:30,2.8,0,10.3,96,132,0.7,1024.6,0.9
2020-05-30,02:40,4.5,0,10.2,98,137,0.9,1024.6,1.2
2020-05-30,02:50,6.9,0,10.2,98,165,0.8,1024.6,1.2
2020-05-30,03:00,9.1,0,10,99,145,0.9,1024.8,1.2
2020-05-30,03:10,11.8,0,10.1,97,138,1,1024.8,1.2
2020-05-30,03:20,14.6,0,10.2,98,138,0.7,1024.8,1.2
2020-05-30,03:30,17.3,0,10.2,94,138,1.2,1024.8,1.5
2020-05-30,03:40,20.3,0,9.9,97,153,0.9,1024.8,1.2
2020-05-30,03:50,23.1,0,10.4,92,150,0.8,1024.8,1.2
2020-05-30,04:00,25.2,0,10.4,91,127,0.7,1024.8,0.9
2020-05-30,04:10,27.6,0,10,94,126,0.5,1024.8,0.9
2020-05-30,04:20,54.9,3.7,10.1,95,135,0.3,1025,0.6
2020-05-30,04:30,131.7,10,10.3,96,127,0.2,1025,0.6
2020-05-30,04:40,148,10,11,91,127,0.3,1025,0.6
2020-05-30,04:50,165.3,10,12.1,90,130,0.2,1025,0.6
2020-05-30,05:00,183.8,10,13.1,81,121,0.1,1025,0.6
2020-05-30,05:10,202.6,10,12.7,80,102,0.2,1025,0.6
2020-05-30,05:20,222.9,10,13,79,102,0.3,1025,0.6
2020-05-30,05:30,243.6,10,13.3,80,111,0.4,1025,0.6
2020-05-30,05:40,264.4,10,13.9,77,100,0.4,1025,0.9
2020-05-30,05:50,284.4,10,13.7,74,99,0.3,1025.1,0.6
2020-05-30,06:00,304.3,10,14.5,71,110,0.3,1025.1,0.9
2020-05-30,06:10,324.5,10,14.7,70,97,0.4,1025.1,0.9
2020-05-30,06:20,345.2,10,15.1,70,96,0.5,1025.1,0.9
2020-05-30,06:30,365.2,10,14.5,69,108,0.7,1025.1,1.5
2020-05-30,06:40,385.8,10,15.4,68,114,0.5,1025.1,1.2
2020-05-30,06:50,406.8,10,15.6,66,93,0.6,1025.1,1.2
2020-05-30,07:00,427.1,10,16.2,63,87,0.5,1025.1,1.2
2020-05-30,07:10,447.7,10,16.8,62,77,0.5,1025.1,1.2
2020-05-30,07:20,467.9,10,16.9,62,74,0.6,1025.1,1.2
2020-05-30,07:30,487.9,10,17.5,60,117,0.5,1025.1,1.2
2020-05-30,07:40,507.2,10,17.8,55,60,0.7,1025.3,1.5
2020-05-30,07:50,527.2,10,17.5,50,3,0.8,1025.3,2.1
2020-05-30,08:00,546.3,10,17.2,45,324,1.3,1025.3,2.7
2020-05-30,08:10,565.8,10,17.3,43,323,1.3,1025,2.7
2020-05-30,08:20,583.5,10,17.6,45,312,1.6,1025.1,2.7
2020-05-30,08:30,600.5,10,17.9,44,335,1.5,1025.1,2.4
2020-05-30,08:40,617.6,10,17.8,44,328,1.6,1025,2.7
2020-05-30,08:50,633.2,10,18.5,44,323,1.4,1025,2.7
2020-05-30,09:00,647.6,10,18.6,43,331,1.5,1025,3
2020-05-30,09:10,662.8,10,18.6,42,306,1.8,1025.3,3.6
2020-05-30,09:20,675.9,10,18.5,41,322,1.8,1025.3,3
2020-05-30,09:30,688.3,10,19.2,42,328,1.9,1025.3,3.6
2020-05-30,09:40,701.3,10,19,42,322,1.7,1025.3,3.3
2020-05-30,09:50,713.5,10,19.3,42,328,2.2,1025.3,3.3
2020-05-30,10:00,723,10,20,43,315,1.9,1025,3.3
2020-05-30,10:10,732.8,10,20,40,321,1.6,1025,3.6
2020-05-30,10:20,740.9,10,20.4,39,322,1.9,1025,3.9
2020-05-30,10:30,748.6,10,20.2,38,305,1.8,1025,3.3
2020-05-30,10:40,755.8,10,19.8,38,317,2.2,1025.1,3.9
2020-05-30,10:50,760.3,10,20.6,38,347,2,1024.6,3.3
2020-05-30,11:00,763.5,10,20.8,38,347,2.2,1024.8,3.6
2020-05-30,11:10,765.9,10,20.9,37,353,2.1,1024.6,3.3
2020-05-30,11:20,767.8,10,20.8,37,342,2.6,1024.6,4.5
2020-05-30,11:30,768.6,10,21.2,37,342,2.3,1024.6,3.9
2020-05-30,11:40,768.9,10,20.7,35,351,3.1,1024.4,5.1
2020-05-30,11:50,769.6,10,21.2,35,344,2.9,1024.8,4.8
2020-05-30,12:00,770.3,10,21.2,34,346,3.3,1024.6,5.1
2020-05-30,12:10,768.3,10,21.6,30,340,2.5,1024.6,4.5
2020-05-30,12:20,766.7,10,21.4,32,322,3.3,1024.6,5.4
2020-05-30,12:30,762.8,10,21.2,33,327,3.4,1024.6,5.4
2020-05-30,12:40,758,10,21.2,35,338,4.1,1024.4,5.7
2020-05-30,12:50,752.3,10,21,34,333,4.3,1024.4,6.3
2020-05-30,13:00,744,10,21.2,40,329,4.6,1024.6,6.3
2020-05-30,13:10,735.7,10,20.9,42,333,4.3,1024.4,6.6
2020-05-30,13:20,727,10,21.1,41,322,4,1024.6,6.3
2020-05-30,13:30,716.7,10,20.7,41,319,4,1024.6,6
2020-05-30,13:40,705.7,10,20.6,40,324,3.9,1024.4,6.3
2020-05-30,13:50,694.5,10,20.6,42,335,4.3,1024.4,6.3
2020-05-30,14:00,682.7,10,20.3,42,343,4.5,1024.4,6.3
2020-05-30,14:10,670.8,10,19.9,41,340,4.8,1024.3,6.6
2020-05-30,14:20,657.3,10,20.2,41,335,4.6,1024.3,6.6
2020-05-30,14:30,642.9,10,20.2,40,334,4.6,1024.3,6.9
2020-05-30,14:40,628.1,10,20.4,39,327,4.1,1024.4,6.3
2020-05-30,14:50,611.7,10,20.8,37,327,3.6,1024.3,5.7
2020-05-30,15:00,594.7,10,20.3,36,326,4.3,1024.4,6
2020-05-30,15:10,576.9,10,20.6,36,325,3.4,1024.4,5.4
2020-05-30,15:20,559.8,10,20.5,37,316,3,1024.3,6
2020-05-30,15:30,541.5,10,20.4,37,309,3.6,1024.3,5.4
2020-05-30,15:40,521.2,10,20.4,35,315,3.8,1024.3,5.7
2020-05-30,15:50,501.1,10,20.1,35,316,3.3,1024.1,5.1
2020-05-30,16:00,481.8,10,20.4,34,319,2.8,1024.3,5.4
2020-05-30,16:10,462.1,10,20.7,33,315,3,1024.3,4.5
2020-05-30,16:20,441.8,10,21,33,318,2.9,1024.3,5.1
2020-05-30,16:30,421.7,10,20.1,33,320,3,1023.9,5.1
2020-05-30,16:40,399.9,10,20.6,33,319,3.1,1024.3,5.4
2020-05-30,16:50,379.4,10,20.1,32,316,3.2,1024.1,4.8
2020-05-30,17:00,356.7,10,20.6,34,309,2.8,1024.3,4.2
2020-05-30,17:10,335.6,10,20,33,312,2.7,1024.1,3.9
2020-05-30,17:20,314.3,10,20.3,35,315,2.8,1024.1,4.2
2020-05-30,17:30,292.5,10,20.1,37,314,2.9,1023.9,5.1
2020-05-30,17:40,253.5,10,20,38,307,2.5,1024.1,4.2
2020-05-30,17:50,251.1,10,20.3,37,311,2.3,1023.9,4.2
2020-05-30,18:00,230.7,10,19.8,35,304,2.5,1023.6,4.5
2020-05-30,18:10,209.9,10,19.8,36,298,2.8,1023.4,4.5
2020-05-30,18:20,189.5,10,19.8,36,294,2.5,1023.6,4.5
2020-05-30,18:30,169.6,10,19.9,37,304,2,1023.8,3.3
2020-05-30,18:40,149.9,10,19.9,38,325,1.6,1023.8,3
2020-05-30,18:50,131.1,10,19.8,38,323,2.1,1023.8,3.6
2020-05-30,19:00,113.9,10,19.8,40,319,1.7,1023.8,3.3
2020-05-30,19:10,96.7,10,19.3,42,325,1.9,1023.6,3.3
2020-05-30,19:20,81,10,19.1,44,322,1.8,1023.9,2.7
2020-05-30,19:30,65.5,10,18.9,43,308,2.1,1023.9,3.6
2020-05-30,19:40,52.8,10,18.8,45,317,2.2,1023.6,3.6
2020-05-30,19:50,40.9,10,18.6,47,318,2.2,1023.9,3.6
2020-05-30,20:00,29.9,10,18.5,47,318,2.3,1023.8,3.6
2020-05-30,20:10,20.7,10,18.5,47,319,2.2,1023.9,3.6
2020-05-30,20:20,10,0.7,18.4,49,320,1.9,1023.9,3.6
2020-05-30,20:30,5,0,18.3,50,306,1.3,1023.8,2.4
2020-05-30,20:40,2.1,0,18,52,334,1,1023.8,1.8
2020-05-30,20:50,0.3,0,17.8,53,332,0.5,1023.8,1.2
2020-05-30,21:00,-1.3,0,17.8,53,328,0.8,1023.9,1.5
2020-05-30,21:10,-1.7,0,17.5,55,323,0.7,1023.8,1.5
2020-05-30,21:20,-2.4,0,17.2,57,317,0.8,1023.8,1.5
2020-05-30,21:30,-2.3,0,16.7,60,350,0.6,1023.8,1.2
2020-05-30,21:40,-2.3,0,16.9,65,333,1.3,1023.8,2.1
2020-05-30,21:50,-3,0,16.4,65,321,0.9,1023.8,1.8
2020-05-30,22:00,-3.1,0,16,64,320,0.4,1023.8,0.9
2020-05-30,22:10,-2.8,0,15.6,66,102,0.8,1023.9,1.2
2020-05-30,22:20,-2.6,0,15.6,66,141,0.8,1024.1,1.2
2020-05-30,22:30,-2.4,0,15.7,66,131,0.6,1024.1,0.9
2020-05-30,22:40,-2.5,0,15.3,68,94,0.5,1024.1,0.9
2020-05-30,22:50,-2.1,0,15.2,70,111,0.4,1024.1,0.9
2020-05-30,23:00,-1.9,0,15,70,110,0.5,1024.1,0.9
2020-05-30,23:10,-1.6,0,14.9,72,150,0.2,1024.1,0.6
2020-05-30,23:20,-1.8,0,15.2,74,103,0.4,1024.1,0.9
2020-05-30,23:30,-1.4,0,14.6,75,110,0.8,1024.1,1.5
2020-05-30,23:40,-1.7,0,14.6,75,143,0.8,1023.9,1.2
2020-05-30,23:50,-1.7,0,14.3,76,141,0.4,1023.9,0.9
2020-05-31,00:00,-1.8,0,14.3,78,135,0.3,1023.9,0.9
2020-05-31,00:10,-1.7,0,13.9,79,154,0.4,1023.9,0.9
2020-05-31,00:20,-1.4,0,13.9,81,150,0.8,1024.1,1.2
2020-05-31,00:30,-1.3,0,13.6,83,144,1.2,1024.1,1.8
2020-05-31,00:40,-1.1,0,13.8,83,128,1.2,1024.1,2.4
2020-05-31,00:50,-1.4,0,13.8,81,129,1.3,1024.3,1.8
2020-05-31,01:00,-1.3,0,13.7,81,141,0.9,1024.3,1.5
2020-05-31,01:10,-1,0,13.3,83,167,0.8,1024.3,1.5
2020-05-31,01:20,-1.2,0,13.7,83,158,1,1024.4,1.8
2020-05-31,01:30,-1.3,0,13.3,83,137,0.8,1024.4,1.2
2020-05-31,01:40,-0.9,0,13.2,85,143,0.8,1024.4,1.2
2020-05-31,01:50,-0.8,0,13,87,140,1,1024.6,1.5
2020-05-31,02:00,-0.5,0,13,86,138,0.6,1024.6,1.2
2020-05-31,02:10,0.6,0,13.3,85,131,0.7,1024.6,1.2
2020-05-31,02:20,1.9,0,13,85,132,0.2,1024.6,0.6
2020-05-31,02:30,3.2,0,12.8,88,138,0.4,1024.6,0.9
2020-05-31,02:40,5.2,0,12.9,88,152,0.8,1024.6,1.2
2020-05-31,02:50,7.7,0,12.8,88,140,0.8,1024.6,1.2
2020-05-31,03:00,10.1,0,12.9,87,146,0.9,1024.6,1.5
2020-05-31,03:10,13,0,12.9,87,133,0.5,1024.6,1.2
2020-05-31,03:20,15.5,0,13,86,126,0.5,1024.6,0.9
2020-05-31,03:30,18.8,0,12.7,87,126,0.4,1024.6,0.6
2020-05-31,03:40,22,0,12.7,87,126,0.3,1024.8,0.6
2020-05-31,03:50,24.7,0,12.8,89,126,0.2,1024.8,0.6
2020-05-31,04:00,27.9,0,12.6,90,134,0.5,1025,1.8
2020-05-31,04:10,30.6,0,12,93,143,1.6,1025.1,2.1
2020-05-31,04:20,61.8,4,11.9,96,136,1.2,1025.1,1.8
2020-05-31,04:30,131.2,10,12.2,96,134,1.3,1025.1,2.1
2020-05-31,04:40,147.9,10,12.6,94,131,0.8,1025.1,1.5
2020-05-31,04:50,165.5,10,12.9,90,145,1,1025.1,1.8
2020-05-31,05:00,176.1,10,13.3,87,152,1.1,1025.3,1.8
2020-05-31,05:10,202.5,10,13.7,85,146,0.7,1025.3,1.2
2020-05-31,05:20,224.5,10,13.8,85,134,0.8,1025.5,1.2
2020-05-31,05:30,244.1,10,14.5,83,147,0.6,1025.5,1.2
2020-05-31,05:40,264.5,10,14.9,81,127,0.6,1025.5,1.2
2020-05-31,05:50,284.7,10,14.8,77,132,0.8,1025.5,1.2
2020-05-31,06:00,304.6,10,15.1,76,136,0.8,1025.6,1.2
2020-05-31,06:10,326,10,15.7,73,131,0.8,1025.6,1.2
2020-05-31,06:20,346.6,10,16.3,68,142,0.8,1025.6,1.2
2020-05-31,06:30,367.6,10,17.8,66,132,0.4,1025.6,0.9
2020-05-31,06:40,388,10,17.7,62,134,0.5,1025.6,0.9
2020-05-31,06:50,408.2,10,17.8,61,134,0.7,1025.6,1.2
2020-05-31,07:00,427.5,10,18.7,59,141,0.5,1025.8,1.5
2020-05-31,07:10,447.1,10,19.1,53,120,0.6,1025.8,1.2
2020-05-31,07:20,467.3,10,19.9,51,129,0.5,1025.6,1.2
2020-05-31,07:30,486.1,10,19.9,52,89,0.6,1025.8,1.8
2020-05-31,07:40,505.9,10,19.1,54,356,1.2,1025.6,2.4
2020-05-31,07:50,525.6,10,19.8,52,351,1,1025.8,2.1
2020-05-31,08:00,545.5,10,20.4,51,358,1.1,1025.8,2.4
2020-05-31,08:10,565.1,10,20.7,50,3,1.2,1025.6,2.1
2020-05-31,08:20,583.2,10,20.5,50,339,1.4,1025.6,2.7
2020-05-31,08:30,600,10,21.1,49,318,1.3,1025.6,2.7
2020-05-31,08:40,617.1,10,21.6,47,197,1,1025.6,2.7
2020-05-31,08:50,635.8,10,21,45,302,1,1025.8,3
2020-05-31,09:00,657.6,10,20.3,46,338,2.5,1025.8,4.5
2020-05-31,09:10,688.3,10,20.3,48,333,2.5,1025.6,4.2
2020-05-31,09:20,742.9,10,20.8,46,335,2.8,1026,5.1
2020-05-31,09:30,642.5,7.3,21.3,45,278,3.3,1025.8,7.2
2020-05-31,09:40,348.8,1.7,22.2,45,276,2.1,1025.8,4.2
2020-05-31,09:50,394.3,2.7,20.9,46,20,1.7,1025.8,4.8
2020-05-31,10:00,660.4,8,20.4,47,251,3.5,1026,6.9
2020-05-31,10:10,353.3,1.7,21.1,46,210,2.6,1026,6
2020-05-31,10:20,455,3,21.2,46,204,1.9,1026,3.9
2020-05-31,10:30,611.7,6.7,20.9,45,279,1.6,1026,3.9
2020-05-31,10:40,447.2,3.7,20.9,46,257,2.8,1025.6,4.8
2020-05-31,10:50,888.1,10,20.9,45,251,2.4,1025.6,4.2
2020-05-31,11:00,856.4,10,20.8,46,304,2.7,1025.8,5.4
2020-05-31,11:10,745.3,8.3,20.9,50,345,3.7,1025.3,6
2020-05-31,11:20,869,9.7,20.4,47,343,4.2,1025.5,6
2020-05-31,11:30,464.4,3.7,20.6,47,333,4.9,1025.6,6.3
2020-05-31,11:40,822.4,8.7,20.5,49,338,4.1,1025.3,6
2020-05-31,11:50,845.9,10,20.7,47,341,3.4,1025.6,5.4
2020-05-31,12:00,680.1,7.7,20.7,47,331,3.5,1025.3,5.7
2020-05-31,12:10,581.7,7.7,20.3,47,319,3.8,1025.8,6.3
2020-05-31,12:20,626.8,7.3,20.7,47,315,3.5,1025.8,5.7
2020-05-31,12:30,853.3,9.3,20.5,46,312,3,1025.6,5.1
2020-05-31,12:40,762.2,10,20.6,47,332,3.9,1025.5,5.7
2020-05-31,12:50,666.3,9.3,20.8,47,328,3.9,1025.3,5.7
2020-05-31,13:00,737.5,10,20.7,48,319,3.4,1025.6,6.3
2020-05-31,13:10,730.4,10,20.3,46,332,3.7,1025.5,5.4
2020-05-31,13:20,720.7,10,20.4,48,318,4,1025.5,6.3
2020-05-31,13:30,701.3,10,20.1,47,312,3.4,1025.5,5.7
2020-05-31,13:40,693.9,10,20.1,46,314,3.3,1025.3,6
2020-05-31,13:50,701.4,10,20.2,47,307,3.9,1025.5,6.3
2020-05-31,14:00,674.9,10,20.5,46,319,3.5,1025.5,6.3
2020-05-31,14:10,634.6,10,19.8,46,306,3.8,1025.3,6.6
2020-05-31,14:20,628.4,10,20.2,45,317,3.3,1025.3,5.4
2020-05-31,14:30,624.3,10,20.2,46,312,3.2,1025.3,5.4
2020-05-31,14:40,617.5,10,19.8,46,313,3.7,1025,6
2020-05-31,14:50,612.7,10,19.8,46,306,4.1,1024.8,6.6
2020-05-31,15:00,600.8,10,19.5,43,306,3.7,1025.1,6.6
2020-05-31,15:10,584,10,19.8,43,309,4.3,1025.1,6.9
2020-05-31,15:20,569.8,10,19.8,44,307,4,1024.8,6
2020-05-31,15:30,552.2,10,19.8,43,302,3.6,1025,6
2020-05-31,15:40,533.8,10,19.9,44,306,3.4,1024.8,6.6
2020-05-31,15:50,499.3,10,19.6,45,299,3.7,1024.8,7.2
2020-05-31,16:00,475.7,10,19.7,47,313,3.4,1025.1,5.7
2020-05-31,16:10,364.9,10,19.7,46,310,3,1024.6,6
2020-05-31,16:20,315.5,10,19,46,308,3.7,1024.6,6.3
2020-05-31,16:30,288.6,10,18.8,46,306,3.8,1024.8,6.3
